,id,name,neighbourhood_cleansed,latitude,longitude,property_type,accommodates,beds,price,number_of_reviews,review_scores_rating,geometry,restaurant,nightclub,suppermarket,park,trainstation,busstop,bicycle_rental,city_center,Wijkcode,Wijk,culture_to,public_gre,Safety_ind
2824,25072160,Beautiful house with roof terrace and canal view,De Baarsjes - Oud-West,52.36785,4.87644,Entire condo,2,1.0,200.0,1,5.0,POINT (120213.15901834186 486785.5935884318),49.00823286502449,293.75415063477993,155.01336988112297,195.8077299523568,1279.0267898291884,143.28107839162013,45.40248827230585,1248.3899920099248,ES,Van Lennepbuurt,12.0,0.84,100.0
2825,26029298,Studio Bosboom,De Baarsjes - Oud-West,52.3671,4.87643,Entire rental unit,2,2.0,150.0,179,4.97,POINT (120211.88983451147 486702.1512729854),117.79298350441822,301.6410581289321,180.92798741625103,113.13563573220428,1229.2254551246388,179.64000396888522,122.89159564432954,1291.16131012166,ES,Van Lennepbuurt,12.0,0.84,100.0
2826,27622005,Boss (double) Apartment (4 pers) - updated photos,De Baarsjes - Oud-West,52.36684,4.8756,Entire rental unit,4,1.0,500.0,23,5.0,POINT (120155.15616863471 486673.621674631),132.6497692845953,257.0777430284642,157.71256229069868,89.47784683370718,1259.653091103438,224.78955811078413,152.07299755134426,1354.443336511522,ES,Van Lennepbuurt,12.0,0.84,100.0
2827,28578641,NEW Spacious & quiet house (113 m2) in city center,De Baarsjes - Oud-West,52.36607,4.8748,Entire rental unit,4,2.0,325.0,18,4.94,POINT (120100.06390720585 486588.3342629054),83.30101189284251,260.7304148135066,102.50319518010542,89.89465118053661,1262.789217048003,203.2036765310731,249.5565173629288,1446.526341715418,ES,Van Lennepbuurt,12.0,0.84,100.0
2828,32021626,One bedroom apartment in Amsterdam city centre,De Baarsjes - Oud-West,52.36775,4.8755,Entire rental unit,2,1.0,100.0,16,4.56,POINT (120149.06023271728 486774.9189149704),45.00887305552277,229.51877097855512,93.38138205183697,188.23518436130868,1322.996799428718,208.2528990190824,60.530501220998886,1310.0427861516623,ES,Van Lennepbuurt,12.0,0.84,100.0
2829,32090247,Stylish and big apartment in Adam’s trendy OudWest,De Baarsjes - Oud-West,52.366,4.87464,Entire rental unit,2,1.0,235.0,12,5.0,POINT (120089.11132800722 486580.6229284053),75.76264134665674,259.0502296893751,103.43177161700658,101.3528043502514,1268.7319722907118,198.9077630625839,260.69777497144634,1459.9121245535543,ES,Van Lennepbuurt,12.0,0.84,100.0
2830,33904432,Big family HOUSEBOAT boat central private kitchen,De Baarsjes - Oud-West,52.36559,4.87184,Houseboat,4,3.0,599.0,18,4.83,POINT (119898.08046959041 486536.3576441848),80.75079818399384,241.0668828985693,149.562168627784,296.9362675823323,1421.9726888562705,168.92032785653723,358.668691728541,1645.4746325087378,ES,Van Lennepbuurt,12.0,0.84,100.0
2831,35421073,Relaxing Appartment City Center Amsterdam,De Baarsjes - Oud-West,52.3666,4.87301,Entire rental unit,2,1.0,175.0,11,5.0,POINT (119978.56655697907 486648.16700763296),31.876764772728308,141.2239433869642,170.23759543164587,218.8978246512948,1398.0974061643683,71.73670905658179,271.35695532215686,1520.1201260536243,ES,Van Lennepbuurt,12.0,0.84,100.0
2832,38484240,Bright & Spacious Duplex In Charming Old West,De Baarsjes - Oud-West,52.36781,4.87568,Entire rental unit,4,2.0,250.0,3,5.0,POINT (120161.36657105085 486781.50814159174),33.67961429653826,241.8724316114765,104.06934846352624,192.4664966045915,1317.1766179804383,195.0155178900889,48.0544327366589,1296.0852309902336,ES,Van Lennepbuurt,12.0,0.84,100.0
2833,39079814,Da Costa Cosy Corner,De Baarsjes - Oud-West,52.36631,4.87491,Private room in bed and breakfast,2,1.0,84.0,90,4.93,POINT (120107.74469218095 486614.98436555086),107.65912871627047,247.982041004202,121.72850643480648,85.5503468709507,1269.1792950371953,196.2838559422578,221.9058126519361,1425.6582139544344,ES,Van Lennepbuurt,12.0,0.84,100.0
2834,39096717,"Stylish, light & cozy apartment | great location",De Baarsjes - Oud-West,52.36665,4.87422,Entire rental unit,2,1.0,152.0,15,4.87,POINT (120061.0172593618 486653.1461306127),85.72238507558178,187.67506717706573,145.25184954696223,143.02200778073794,1328.7639029238364,138.03566967950326,210.7580699991077,1445.8366245638351,ES,Van Lennepbuurt,12.0,0.84,100.0
2835,40815993,Charming apartment in the center of Amsterdam,De Baarsjes - Oud-West,52.36663,4.87528,Entire rental unit,4,2.0,100.0,7,5.0,POINT (120133.1965103159 486650.4103886182),119.21428963592558,248.0654903860732,147.97976448940113,82.01349081938386,1265.6009802855683,207.66890632692872,180.0969298408556,1385.2954145606068,ES,Van Lennepbuurt,12.0,0.84,100.0
2836,43686728,Cute apartment in the heart of Amsterdam -longstay,De Baarsjes - Oud-West,52.3675,4.87373,Entire rental unit,2,1.0,180.0,19,4.68,POINT (120028.31417081035 486747.95583947486),59.3440092471398,112.44218928433251,58.857548621450135,225.15789089719223,1406.4880640103431,106.03140663731968,174.9136293873672,1429.9900293343303,ES,Van Lennepbuurt,12.0,0.84,100.0
2837,46862829,Design studio apartment in central Amsterdam,De Baarsjes - Oud-West,52.36726,4.87591,Entire rental unit,2,2.0,197.0,15,5.0,POINT (120176.59938299365 486720.20305382035),93.1080062778878,263.13819372546965,141.48472858260533,129.7176432674132,1268.4051077579932,199.75340460816287,102.69453860368876,1312.216419261268,ES,Van Lennepbuurt,12.0,0.84,100.0
2838,50235548,Beautiful Private Apartment City Center,De Baarsjes - Oud-West,52.367729,4.87417,Entire loft,2,1.0,200.0,14,4.71,POINT (120058.46168479862 486773.2227942044),92.40007333700426,138.95287735864778,25.15717508075849,224.5499674113829,1395.5267142271737,144.40290961439962,137.24551547852778,1391.8269638107545,ES,Van Lennepbuurt,12.0,0.84,100.0
2839,51977144,3-bedroom serviced apartment in Amsterdam oud-west,De Baarsjes - Oud-West,52.36632,4.87435,Entire serviced apartment,6,3.0,780.0,0,,POINT (120069.6115350306 486616.36674874934),86.16737847166125,219.43452619759844,143.25054320630463,122.91251158402326,1303.014889553362,162.35458272314216,236.93460435345625,1457.2880546649171,ES,Van Lennepbuurt,12.0,0.84,100.0
2840,52927383,Lovely & comfortable apartment with canal view,De Baarsjes - Oud-West,52.36662,4.87476,Entire vacation home,2,1.0,168.0,12,4.92,POINT (120097.77222648039 486649.54805598187),118.9623386768655,218.7983819399834,153.88098480836686,109.07798243732697,1295.3411859831708,173.89337958405048,194.3451405058676,1416.0040189507313,ES,Van Lennepbuurt,12.0,0.84,100.0
2841,53144841,Renovated 1-Bedroom Apartment in Central Amsterdam,De Baarsjes - Oud-West,52.36757,4.87583,Entire condo,2,1.0,243.0,8,5.0,POINT (120171.39415472883 486754.732969024),58.51004617595079,252.7835286814946,120.8753745658993,164.60756389310177,1293.0186906777626,191.37051190999185,69.3625295240711,1299.816302731248,ES,Van Lennepbuurt,12.0,0.84,100.0
2842,53413942,Family home canal view with big terrace,De Baarsjes - Oud-West,52.36792,4.87525,Entire rental unit,4,4.0,550.0,8,5.0,POINT (120132.16715396254 486793.95384301635),32.52929116685042,213.33836773515864,73.62643993673451,210.8453203916251,1347.945979098316,219.6029453844609,61.41369617574036,1316.506622765489,ES,Van Lennepbuurt,12.0,0.84,100.0
2843,53856738,Cosy 1-bedroom flat in a sought after location,De Baarsjes - Oud-West,52.3667,4.87252,Entire condo,2,1.0,235.0,1,5.0,POINT (119945.27239338259 486659.53017885704),16.734819805100447,119.73305160528624,144.0170512135549,254.01271977038925,1432.7872678030042,45.287691237641305,291.1430019125612,1544.0866126118349,ES,Van Lennepbuurt,12.0,0.84,100.0
2844,54125298,Luxury apartment in city centre below market price,De Baarsjes - Oud-West,52.36589,4.873,Entire loft,2,1.0,200.0,12,4.83,POINT (119977.32498522155 486569.1752754362),15.422932463773432,215.1932631182082,193.1605351322613,213.7236459780289,1363.2484731658817,141.15918046553026,328.5117474859784,1560.6473927659947,ES,Van Lennepbuurt,12.0,0.84,100.0
2845,515877741103203497,"Lovely 2 bedroom, central amsterdam with garden",De Baarsjes - Oud-West,52.36617,4.87436,Entire rental unit,4,2.0,422.0,1,4.0,POINT (120070.1745253519 486599.67251251324),88.37893124711941,232.2606178831393,130.27940086647615,120.04073716049083,1294.452448425829,172.2923394142946,251.32606339451183,1465.605229074862,ES,Van Lennepbuurt,12.0,0.84,100.0
2846,562119607971470052,Private houseboat with terrace on the water,De Baarsjes - Oud-West,52.36722,4.87246,Houseboat,3,2.0,350.0,8,4.88,POINT (119941.59682132564 486717.4158467413),33.00118986218734,63.03358506666249,131.98510186873656,278.56633813442744,1464.29482839281,17.171439839106093,266.5438098450257,1521.3265454385955,ES,Van Lennepbuurt,12.0,0.84,100.0
2847,567958632398468204,★ NEW ★ STYLISH ★ LOFT ★ AMSTERDAM CITY CENTRE ★,De Baarsjes - Oud-West,52.36765,4.87604,Entire loft,2,1.0,231.0,2,4.5,POINT (120185.75941663684 486763.53309603035),51.38663296509873,266.5267395066482,131.77629089908976,172.41262829767484,1286.881762839196,175.07623959258262,58.88321854370872,1282.9914633829285,ES,Van Lennepbuurt,12.0,0.84,100.0
2848,573118533993207057,Cozy private apartment,De Baarsjes - Oud-West,52.36591,4.87323,Entire condo,2,1.0,150.0,2,5.0,POINT (119993.0059793356 486571.2894099463),28.17484736382904,217.93132277372467,179.22712408508522,197.90894403097963,1350.0474831772617,145.01553452128937,317.0750905274571,1546.154693639648,ES,Van Lennepbuurt,12.0,0.84,100.0
2849,631748961305596800,"Mooie studio, hartje Amsterdam",De Baarsjes - Oud-West,52.366779,4.875411,Entire condo,2,1.0,125.0,1,4.0,POINT (120142.23579507336 486666.92553009157),130.3740885623755,248.1728185751968,155.7646876928859,89.5098493234185,1266.8176511554268,213.017323726876,161.68757251052665,1368.9611441932277,ES,Van Lennepbuurt,12.0,0.84,100.0
2850,635970705895891795,Appartment Amsterdam centre - Oud West (garden),De Baarsjes - Oud-West,52.367195,4.873289,Entire condo,2,1.0,250.0,1,5.0,POINT (119998.03827861464 486714.2335802705),32.384221067753,100.1694265209988,103.71660072982874,227.94896893488647,1414.1583112312296,66.70134262952955,217.37996051777395,1472.1228952682654,ES,Van Lennepbuurt,12.0,0.84,100.0
2851,647146597073310223,Charming Amsterdam houseboat,De Baarsjes - Oud-West,52.36639,4.87331,Houseboat,2,1.0,230.0,8,5.0,POINT (119998.83343828251 486624.6568991665),17.33993141120703,171.267799572028,183.7396683833128,193.9923793982813,1369.1051871027005,102.77538794453396,272.6885664525849,1513.9349990977616,ES,Van Lennepbuurt,12.0,0.84,100.0
2852,653983335749412816,Lovely 90m2 apartment in Amsterdam Old-West,De Baarsjes - Oud-West,52.36741,4.87515,Entire condo,2,1.0,399.0,3,5.0,POINT (120124.95557962733 486737.2579231064),89.631203144748,209.11756831037664,90.16133711222938,159.87838631986548,1320.3999788496494,195.68799212865184,105.11790894895492,1348.962833955568,ES,Van Lennepbuurt,12.0,0.84,100.0
2853,676837659076152918,Central Amsterdam studio full kitchen 2 free bikes,De Baarsjes - Oud-West,52.36775553603739,4.874214828014374,Private room in bed and breakfast,2,1.0,108.0,28,4.71,POINT (120061.5356762216 486776.15365639917),88.20140079354718,141.98933987398053,22.40891431027007,225.16594344483465,1394.668824484185,148.51817437538443,133.33534690652962,1387.7855530971235,ES,Van Lennepbuurt,12.0,0.84,100.0
2854,684163954245280996,Beautiful penthouse in Amsterdam,De Baarsjes - Oud-West,52.36566698517736,4.872210128849111,Entire condo,2,1.0,155.0,0,,POINT (119923.3508404934 486544.744024757),55.32384959213591,231.75407645128533,161.37359962779863,270.5757443978381,1402.105302336443,157.67183002054642,352.2704420136288,1619.4818612788752,ES,Van Lennepbuurt,12.0,0.84,100.0
2855,696158263964666707,Centrally apartment located in populair area,De Baarsjes - Oud-West,52.36656,4.87175,Entire condo,2,1.0,158.0,3,3.33,POINT (119892.71815894218 486644.3261090496),39.7750860208823,134.8367614499906,91.39909199360802,301.91185355405014,1472.3496953313152,60.94728946521375,343.62011838178404,1597.7147996100553,ES,Van Lennepbuurt,12.0,0.84,100.0
2856,710579176695583986,Midtown Royal Apartment,De Baarsjes - Oud-West,52.36734,4.87484,Entire rental unit,4,4.0,183.0,4,5.0,POINT (120103.78725612753 486729.61874659394),101.41847447849356,190.1034890750892,82.23870601031824,163.05119421620978,1333.49097997147,173.5508048395764,124.36487259032027,1371.2222993798089,ES,Van Lennepbuurt,12.0,0.84,100.0
2857,717213055336541148,Unique Penthouse+Roof Terrace+ Sauna+Elevator,De Baarsjes - Oud-West,52.367078,4.8758152,Entire condo,4,2.0,643.0,1,5.0,POINT (120169.99990108721 486699.9987777801),113.261829567167,261.8667318771046,148.56708567771864,110.63521977452008,1262.1410756141518,215.4222469262998,123.5307861451625,1328.1304782934587,ES,Van Lennepbuurt,12.0,0.84,100.0
2858,721628347633990918,Cute 1-bedroom rental unit in central Amsterdam.,De Baarsjes - Oud-West,52.36673,4.87151,Entire rental unit,2,1.0,176.0,1,5.0,POINT (119876.5066888293 486663.35706487694),15.216796957850525,121.02177751502592,76.05355734716875,300.2460521852069,1495.4334666145803,45.64382638428624,348.4963966076221,1603.560829209916,ES,Van Lennepbuurt,12.0,0.84,100.0
2859,21198240,"Your own cosy, spacious and comfortable room",De Baarsjes - Oud-West,52.36714,4.87605,Private room in bed and breakfast,2,2.0,65.0,28,4.86,POINT (120186.04026861038 486706.78425626736),107.2789925784613,275.4532618333475,156.88155644829232,115.67860150055132,1252.920574346056,198.20985561057745,115.62750540772451,1310.876640332947,ES,Van Lennepbuurt,12.0,0.84,100.0
2860,331946,Lovely FAMILY house near Vondelpark,De Baarsjes - Oud-West,52.3606,4.85739,Entire loft,4,4.0,220.0,27,4.88,POINT (118909.83163793526 485988.2541712716),197.76735325848625,1280.9386166342133,175.5233810694124,533.3866417070938,1620.9613342900086,304.1795999549244,708.1733691981,2775.182100576736,ET,Overtoomse Sluis,8.0,1.01,74.0
2861,1158662,Apartment & roof terrace near Vondelpark,De Baarsjes - Oud-West,52.36042,4.86161,Entire rental unit,2,1.0,285.0,49,4.86,POINT (119197.14301208999 485966.13390092755),67.51724301927948,1085.590435855937,88.90859955305163,455.1719317203616,1900.870090158668,480.7630754615744,421.37556130473183,2542.811923309367,ET,Overtoomse Sluis,8.0,1.01,74.0
2862,1225622,Spacious house garden walk through park to centre,De Baarsjes - Oud-West,52.35936,4.86001,Entire rental unit,4,3.0,160.0,53,4.91,POINT (119087.2963803614 485848.98721533007),11.388563677542743,1246.1376679166442,52.47624746059551,399.02899768415045,1778.1369332103711,525.273173346809,548.3481397424931,2699.454515860185,ET,Overtoomse Sluis,8.0,1.01,74.0
2863,1375601,Modern & Light Houseboat near Vondelpark,De Baarsjes - Oud-West,52.36104,4.85778,Private room in houseboat,2,1.0,218.0,8,5.0,POINT (118936.75514437261 486037.01555140596),204.2684033444073,1229.9054716727508,188.43780920134216,578.3850440330393,1656.8828709481238,313.09530451789647,683.0854584213105,2727.612166600996,ET,Overtoomse Sluis,8.0,1.01,74.0
2864,1432378,Bright & Stylish + roof terrace @Vondelpark area!,De Baarsjes - Oud-West,52.36239,4.86202,Entire rental unit,4,2.0,150.0,31,4.63,POINT (119226.65969646497 486185.11871411564),128.3390740514689,910.9253670967304,160.70957286874014,387.3413944214881,1922.915649880164,259.83093850554803,438.6556798687861,2402.402275342119,ET,Overtoomse Sluis,8.0,1.01,74.0
2865,3430456,lovely apartment with balcony,De Baarsjes - Oud-West,52.36099,4.85987,Entire rental unit,2,1.0,90.0,30,4.57,POINT (119079.07920023435 486030.41451872815),88.22132704260758,1123.8237002026187,141.16637955425333,565.1592958681305,1795.0901589522866,424.7561248693422,540.6740350992819,2608.026531215469,ET,Overtoomse Sluis,8.0,1.01,74.0
2866,3580990,Cosy apartment near Vondelpark,De Baarsjes - Oud-West,52.36259,4.86327,Entire rental unit,2,1.0,95.0,24,4.92,POINT (119311.9642477087 486206.7549813785),41.28873517154668,832.9033908232908,88.95988812523224,300.9219867415337,1908.3248072492577,243.29942844838672,376.7916497076574,2317.7371823423014,ET,Overtoomse Sluis,8.0,1.01,74.0
2867,3804795,Spacious 2BDR loft near Vondelpark.,De Baarsjes - Oud-West,52.36202,4.86377,Entire loft,2,1.0,279.0,18,5.0,POINT (119345.56353461323 486143.08920532645),48.90020782167348,854.7654230633583,35.59562125035268,277.0642198327372,1868.345112187873,313.5476542526344,314.0085709498608,2322.031325598548,ET,Overtoomse Sluis,8.0,1.01,74.0
2868,3841266,"Light, canal view apt w rooftop terrace in center",De Baarsjes - Oud-West,52.36112,4.86083,Entire rental unit,2,1.0,300.0,38,4.97,POINT (119144.57665268624 486044.40328598185),28.76845247379319,1066.065498736474,176.9968125829766,498.7778972381718,1862.050334706821,414.0436435217624,476.8998911483809,2544.818814434981,ET,Overtoomse Sluis,8.0,1.01,74.0
2869,4715688,Lovely 2-bedroom apartment (112m2),De Baarsjes - Oud-West,52.36037,4.862,Entire rental unit,4,2.0,350.0,46,4.89,POINT (119223.66870573832 485960.37818803627),87.06016215693465,1072.4956438717827,77.3341101685214,431.6858611424392,1926.315536939487,484.02252888774586,395.22973474790615,2524.022940851145,ET,Overtoomse Sluis,8.0,1.01,74.0
2870,4779111,Comfortable and quiet home with a view,De Baarsjes - Oud-West,52.36121,4.85911,Entire rental unit,3,2.0,150.0,37,4.66,POINT (119027.4885765074 486055.26922374446),142.6309751956401,1147.1241077400314,166.59379392403966,594.9489433975214,1747.0292896897506,397.7156183709036,594.4535205634262,2639.787312460423,ET,Overtoomse Sluis,8.0,1.01,74.0
2871,6264293,Modern two bedroom appartment,De Baarsjes - Oud-West,52.36049,4.86079,Entire rental unit,3,2.0,149.0,30,4.76,POINT (119141.34285020671 485974.32766836684),58.37951033280729,1117.5994424809885,119.1484699702955,503.3576528443847,1846.899241105931,482.6845839104319,476.8282120999247,2584.9451563958896,ET,Overtoomse Sluis,8.0,1.01,74.0
2872,6294513,"Houseboat, very comfortable, fantastic view",De Baarsjes - Oud-West,52.36128,4.85765,Boat,4,4.0,185.0,9,5.0,POINT (118928.09504572992 486063.7832540258),229.361188024469,1221.0218234749402,214.88568650832977,605.8946264895105,1648.0271993765075,298.9012347941083,694.1733120865944,2722.133046133392,ET,Overtoomse Sluis,8.0,1.01,74.0
2873,6667963,Design Loft near Vondelpark,De Baarsjes - Oud-West,52.36263,4.86375,Entire loft,2,1.0,148.0,31,4.81,POINT (119344.69142080206 486210.96923537896),8.29441944704399,806.3784186032741,62.95234016084069,268.0941853396679,1876.3465691100205,248.99322046839205,353.3860994639583,2287.404452760876,ET,Overtoomse Sluis,8.0,1.01,74.0
2874,6759073,Ground floor canal house,De Baarsjes - Oud-West,52.35905,4.8571,Entire rental unit,3,2.0,225.0,5,5.0,POINT (118888.81612519233 485815.94174319174),109.27707559033055,1408.9052535094645,145.7340163504759,369.49784022181086,1577.596364711187,342.814797136632,748.9729358731049,2882.9940433202087,ET,Overtoomse Sluis,8.0,1.01,74.0
2875,6830331,Groundfloor apartment with garden,De Baarsjes - Oud-West,52.36095,4.85945,Entire rental unit,3,2.0,140.0,24,4.92,POINT (119050.43761773963 486026.1722616676),116.78392792895572,1148.1692276472795,135.1479075854553,567.778517741906,1766.1623153259186,426.22247602251446,568.9194405888322,2634.762803323871,ET,Overtoomse Sluis,8.0,1.01,74.0
2876,9021865,Central apartment @ Vondelpark,De Baarsjes - Oud-West,52.35954,4.86128,Entire rental unit,4,4.0,500.0,17,5.0,POINT (119173.95358802649 485868.3859373614),47.93047945903505,1174.9553415990497,57.32300817665137,412.613347967899,1866.200413026571,580.7064494182515,459.60786686620895,2617.2637959199037,ET,Overtoomse Sluis,8.0,1.01,74.0
2877,10174484,Apartment in Amsterdam West near Vondelpark,De Baarsjes - Oud-West,52.3606,4.86161,Entire condo,2,1.0,220.0,3,5.0,POINT (119197.28824996974 485986.16116007953),50.4390684791621,1070.6261573683817,107.77921541537448,468.5668557051357,1903.997441589383,460.8709869282985,420.7163169720569,2531.6257951081734,ET,Overtoomse Sluis,8.0,1.01,74.0
2878,10510906,Cozy stay next to the Vondelpark! @ Amsterdam West,De Baarsjes - Oud-West,52.35974,4.85972,Entire rental unit,1,1.0,99.0,17,4.88,POINT (119067.84941441574 485891.41070672247),17.935518149543373,1228.296649896766,11.810704221990008,436.5919078505047,1763.0419487718996,488.6584499704792,558.3893890003684,2691.844439061113,ET,Overtoomse Sluis,8.0,1.01,74.0
2879,11897715,Bright and cosy apartment,De Baarsjes - Oud-West,52.36027,4.85725,Entire condo,2,1.0,150.0,7,4.71,POINT (118900.02668530736 485951.60726463253),193.03832688954057,1311.416945018727,167.322842138469,498.9442711866632,1605.0045284474163,311.7299054654103,718.846765466833,2802.148321935328,ET,Overtoomse Sluis,8.0,1.01,74.0
2880,12803920,Amazing appartment with balcony,De Baarsjes - Oud-West,52.3616,4.86119,Entire rental unit,4,2.0,325.0,2,3.5,POINT (119169.48634571875 486097.631279743),71.00896929106997,1011.6364347551556,215.8947074545975,458.9015837856208,1878.7465708656205,356.22661926509073,461.9707874438322,2495.9200729904096,ET,Overtoomse Sluis,8.0,1.01,74.0
2881,13537254,Bright 2-bedroom apartment near Vondelpark,De Baarsjes - Oud-West,52.36054,4.86428,Entire condo,4,2.0,190.0,36,4.66,POINT (119379.11433438874 485978.1698023606),60.44899678457252,964.025591877749,61.392724616319136,333.7229527498211,1827.684999163522,481.3889816452743,239.0509915103563,2386.5291171939907,ET,Overtoomse Sluis,8.0,1.01,74.0
2882,14218256,Vondelpark apartment for families,De Baarsjes - Oud-West,52.35982,4.86042,Entire rental unit,6,3.0,122.0,18,4.89,POINT (119115.5974132319 485899.96489721944),30.75036620068424,1189.3654389282403,60.20580873037504,455.5243623660117,1811.4524897173933,528.0355567313759,509.8819391576573,2647.3859714867344,ET,Overtoomse Sluis,8.0,1.01,74.0
2883,14883807,Stunning child-friendly aptm. with roof terrace.,De Baarsjes - Oud-West,52.35942,4.85676,Entire rental unit,4,4.0,256.0,16,4.93,POINT (118865.95660629014 485857.2783193327),155.62323558979736,1398.198716960893,139.03261558629106,415.72129560652695,1558.6286324276618,334.9642285911888,763.1456129464235,2880.1958534123737,ET,Overtoomse Sluis,8.0,1.01,74.0
2884,15599773,Beautiful splitlevel appartment at the Vondelpark,De Baarsjes - Oud-West,52.35795,4.85598,Entire loft,4,4.0,142.0,6,5.0,POINT (118811.6246103926 485694.1116566956),76.23408214277823,1548.8654362597645,106.79962797966976,294.89162028469127,1495.5855523502985,255.0474497366148,717.224214842202,3014.4864973439167,ET,Overtoomse Sluis,8.0,1.01,74.0
2885,16021092,vondelpark groundfloor appartment,De Baarsjes - Oud-West,52.3605,4.86495,Entire condo,4,3.0,200.0,34,4.85,POINT (119424.72118852162 485973.3902182494),24.18383255497453,943.2838326382656,19.6061104132038,307.31598451833844,1782.0901428975294,499.5778073399672,193.75808710506232,2352.596207342753,ET,Overtoomse Sluis,8.0,1.01,74.0
2886,16640930,Spacious apartment near museums & parks,De Baarsjes - Oud-West,52.36053,4.86473,Entire rental unit,4,4.0,425.0,34,4.94,POINT (119409.7593219881 485976.8361054907),39.15273908853312,948.3103517607608,31.539891366526504,314.05312404264566,1797.0420646001796,491.4318366879632,208.49022884450707,2362.5697753444897,ET,Overtoomse Sluis,8.0,1.01,74.0
2887,18155399,"Cosy family house, next to the park & quiet street",De Baarsjes - Oud-West,52.35923,4.85851,Entire loft,4,3.0,140.0,8,4.25,POINT (118985.01149289752 485835.26740473264),87.90029851282897,1326.3530699806574,90.37210961629631,374.0060173925668,1675.0485895569936,440.7370919449968,650.91367875416,2791.905826462726,ET,Overtoomse Sluis,8.0,1.01,74.0
2888,18480843,Spacious apartment (Vondelpark + Museum District),De Baarsjes - Oud-West,52.36123,4.86199,Entire rental unit,3,4.0,139.0,5,5.0,POINT (119223.68093914451 486056.0689261778),63.66123130251376,1001.5998899861262,172.91023264582213,420.8234050661383,1939.3769821967965,388.5857839501611,400.3338250743321,2471.5374711101517,ET,Overtoomse Sluis,8.0,1.01,74.0
2889,18496678,Beautiful 2BR Old West apt. w/fantastic terrace!,De Baarsjes - Oud-West,52.36117,4.86297,Entire rental unit,4,2.0,220.0,20,4.7,POINT (119290.38704439407 486048.9098673093),125.16035356779184,961.863322910363,128.9325070399265,363.29939348270256,1917.6409468455,396.0125188943894,333.4232593400173,2419.366475477617,ET,Overtoomse Sluis,8.0,1.01,74.0
2890,18557924,B&B Canaliscious,De Baarsjes - Oud-West,52.36164,4.85896,Entire rental unit,4,4.0,142.0,86,4.62,POINT (119017.61977453201 486103.18658148893),168.03850465140678,1125.5125510809864,215.49884201899,605.4170319228712,1728.1945433106173,350.1680810447083,611.5313718559568,2624.7281434700685,ET,Overtoomse Sluis,8.0,1.01,74.0
2891,19042016,"Design apartment with best view, for long term",De Baarsjes - Oud-West,52.3607,4.85805,Entire rental unit,2,1.0,250.0,14,4.77,POINT (118954.87053596994 485999.0519763946),165.69720773742583,1238.940674252623,147.9205530254907,539.0392503360812,1667.215744360227,341.7236172878448,663.2435964386833,2730.8241307582484,ET,Overtoomse Sluis,8.0,1.01,74.0
2892,20676742,Beautiful spacious ground floor apartment,De Baarsjes - Oud-West,52.36249,4.86255,Entire rental unit,3,2.0,275.0,7,4.83,POINT (119262.84116177789 486195.98350302357),90.73654578767956,876.4833641959781,130.5731455724232,350.48791240471843,1955.8918927788263,247.49677844236143,412.1081642363497,2365.6184901124448,ET,Overtoomse Sluis,8.0,1.01,74.0
2893,20838248,Modern apartment Amsterdam Center near Vondelpark,De Baarsjes - Oud-West,52.3592,4.85999,Entire rental unit,2,1.0,103.0,19,4.82,POINT (119085.80449134854 485831.19512388326),10.819058005171378,1260.4224401881693,66.92740664526306,381.40067427688166,1775.1743322043149,532.7479737856662,554.5245487362803,2710.796581458217,ET,Overtoomse Sluis,8.0,1.01,74.0
2894,847093,Lovely apartment @Vondelpark for families,De Baarsjes - Oud-West,52.3607,4.85991,Entire condo,4,3.0,150.0,51,4.73,POINT (119081.56913158635 485998.1285564772),90.27800721377396,1143.6856719185378,109.9912171993734,544.0999051179341,1791.7508475093698,457.1275602673032,536.5510268312363,2622.7363562430905,ET,Overtoomse Sluis,8.0,1.01,74.0
2895,1055703,FINE STAY NEAR MUSEUMS & PARC ! 4 adults or family,De Baarsjes - Oud-West,52.36051,4.86451,Entire home,6,3.0,291.0,119,4.97,POINT (119394.75735476773 485974.71890945954),50.243076191524295,958.2294305184178,46.58791155563463,325.52045570352846,1812.049221695582,488.95407261789086,223.5815768547396,2375.914546472334,ET,Overtoomse Sluis,8.0,1.01,74.0
2896,23638700,Private apt prime location 2 bed- bathrooms  airco,De Baarsjes - Oud-West,52.36244,4.86347,Private room in bed and breakfast,4,2.0,276.0,77,4.97,POINT (119325.46657151735 486189.9671258008),35.08321540025493,834.8132340896121,70.59177695806619,288.48382871005833,1892.9852261715969,262.93180295358343,356.0781990214976,2314.6678546923717,ET,Overtoomse Sluis,8.0,1.01,74.0
2897,23806047,Wonderfull house with new roof terrace!,De Baarsjes - Oud-West,52.36158,4.86126,Entire rental unit,4,2.0,200.0,31,4.9,POINT (119174.23832802702 486095.37142417295),69.07039597226435,1009.641301811954,211.71059064177004,454.9098664605773,1883.809444822308,357.3122928210406,456.8170102504136,2493.004271330728,ET,Overtoomse Sluis,8.0,1.01,74.0
2898,24820613,Ruim en licht appartement Amsterdam Oud-West,De Baarsjes - Oud-West,52.35992,4.86314,Entire rental unit,4,2.0,320.0,37,4.89,POINT (119300.96124448595 485909.7479162242),73.48051194698502,1064.823788492936,76.3883859607607,341.06585514555894,1907.1402133299823,535.5670979670994,326.3081864982844,2489.973483905976,ET,Overtoomse Sluis,8.0,1.01,74.0
